soc,energy_wh,jerk,dist_m
0.99755996,8.365658664553784,0.02174855,671.5568906842826
0.9975395,8.435103108998229,8.2361765,672.851090687567
0.9975191,8.387433408877257,-0.95003355,673.4366897870694
0.9975331,8.727711175065243,-7.281824,676.5430839141711
0.997433,8.613292324717,25.835169,678.9325889203587
0.9974667,8.525278890322422,-25.901472,680.6092996351986
0.99749255,8.463520045659155,0.032758635,681.576228369048
0.99751073,8.5329644901036,0.024098484,682.782051145254
0.9974903,8.602408934548045,7.589408,684.1624891275308
0.9974699,8.551562802200847,-0.51423067,684.8340864835991
0.99748486,8.891840568388833,-7.0676465,687.6930500387562
0.9973847,8.786535410773883,23.169653,689.8366585068219
0.9974157,8.707579165533463,-23.22177,691.268631178349
0.99743897,8.654834838798884,0.029754324,691.9916125895029
0.99745446,8.99511260498687,0.021156289,694.7405729496435
0.9973544,8.893859231721692,21.87976,696.7748193621411
0.99738413,8.818931155528029,-21.925543,698.0979048375688
0.9974062,8.770197507183111,0.028424084,698.7123108357952
0.99742055,9.110475273371097,0.019851679,701.7254317321282
0.9973205,8.99949198702283,24.859154,704.0222567320928
0.9973531,8.9148922661908,-24.920086,705.6067388432608
0.997378,8.856530508429444,0.03162406,706.4817515721609
0.99739516,8.925974952873888,0.022988051,707.6296301026741
0.9973747,8.995419397318333,7.8586817,708.9652885925103
0.99735427,8.9462226429427,-0.6806868,709.5922328626492
0.99736875,9.286500409130687,-7.171953,712.5682589356006
0.9972687,9.176883448776975,24.462368,714.8282200118819
0.9973009,9.09364154913395,-24.521175,716.3760127837066
0.9973254,9.036631182038404,0.031173537,717.2144556119027
0.99734217,9.106075626482848,0.022546887,718.3413359586926
0.9973217,9.175520070927293,7.9823,719.6610958739116
0.99730134,9.126908914050064,-0.7644636,720.2721854463637
0.9973156,9.46718668023805,-7.2123995,723.2954585239219
0.9972155,9.355829455214657,24.966831,725.6023720135312
0.9972483,9.270858141680712,-25.028345,727.1968943438341
0.99727327,9.21212656918122,0.03174743,728.0819141192766
0.99729055,9.281571013625666,0.023108834,729.2357614565097
0.9972701,9.35101545807011,7.826641,730.5759725530653
0.9972497,9.301651016013645,-0.6597104,731.2074567688608
0.9972642,9.641928782201632,-7.160725,734.170537079794
0.99716413,9.532788657415587,24.322584,736.4176323027102
0.99719626,9.450020650038171,-24.38065,737.9526194877668
